subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.786389,-114.962778,SOLAR,0.0,0.0076,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.889419,-114.957912,SOLAR,0.0,0.0076,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.78222,-114.975375,SOLAR,0.0,0.0076,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.788889,-114.994167,GAS,751881.135,0.797026152611596,0.45296172651486000,74827212.54187230,430167.9618260900
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.809444,-115.411389,OTHF,0.0,1.61,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.799798,-114.98173,GAS,2200.548,0.797026152611596,0.019482324193676900,74827212.54187230,18501.94221598140
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.793056,-115.35028,SOLAR,0.0,0.0076,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.63,-115.32,SOLAR,0.0,0.0076,0.0,74827212.54187230,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Western Area Power Administration - Desert Southwest Region,296287.09742929600,323804.65025187400,329586.6393557460,949678.3870369170,78.79216118136580,NV,35.6139,-115.3561,GAS,1009640.154,0.797026152611596,0.46306312790922200,74827212.54187230,439761.0444090990
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,CA,35.533056,-115.4525,SOLAR,26521.881,0.0076,0.10937940662168600,125963240.49303200,174862.37583404500
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,CA,35.556111,-115.468611,SOLAR,30102.862,0.0076,0.10865341052646800,125963240.49303200,173701.74234756700
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,CA,35.580833,-115.4825,SOLAR,22660.084,0.0076,0.08200489277158140,125963240.49303200,131099.3615978510
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,CA,35.6,-115.4,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.85,-114.944,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.7881,-114.9933,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.7814,-114.9933,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.786389,-114.962778,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.889419,-114.957912,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.78222,-114.975375,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.788889,-114.994167,GAS,751881.135,0.797026152611596,0.45296172651486000,125963240.49303200,724139.6356649770
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.809444,-115.411389,OTHF,0.0,1.61,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.799798,-114.98173,GAS,2200.548,0.797026152611596,0.019482324193676900,125963240.49303200,31145.949685559900
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.793056,-115.35028,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.63,-115.32,SOLAR,0.0,0.0076,0.0,125963240.49303200,0.0
Ivanpah-Pahrump Valleys,16060015.0,7415549705.83,16060015,Nevada Power Company,564461.0645740360,512531.78170768600,521684.46633934900,1598677.3126210700,78.79216118136580,NV,35.6139,-115.3561,GAS,1009640.154,0.797026152611596,0.46306312790922200,125963240.49303200,740288.516899822
Upper Kootenai,17010101.0,5811546982.15,17010101,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.38979003511887800,MT,48.4098,-115.3143,HYDRO,0.0,87.46738673025670,0.0,1603500.7065500000,0.0
Fisher,17010102.0,2182970993.48,17010102,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.8119689163648460,,,,,,,,3340241.1908518600,
Yaak,17010103.0,1598210142.26,17010103,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.3873809463710590,,,,,,,,1593590.3056643300,
Lower Kootenai,17010104.0,2386188255.92,17010104,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,48.573403,-116.332682,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Moyie,17010105.0,852959526.912,17010105,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.44641591264804300,ID,48.7339,-116.1752,HYDRO,0.0,10.00038482717450,0.0,1836445.6934564400,0.0
Upper Clark Fork,17010201.0,4856234915.58,17010201,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.7526379979392800,MT,45.9293,-112.5194,GAS,70755.05,0.797026152611596,0.5452552817459700,7209923.330043360,2243046.642439520
Upper Clark Fork,17010201.0,4856234915.58,17010201,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.7526379979392800,MT,46.104713,-112.876605,GAS,164286.016,0.797026152611596,0.7438569572166610,7209923.330043360,3060045.278236210
Upper Clark Fork,17010201.0,4856234915.58,17010201,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,1.7526379979392800,MT,45.9293,-112.5194,GAS,70755.05,0.797026152611596,0.5452552817459700,43195.29866981740,13438.294031057800
Upper Clark Fork,17010201.0,4856234915.58,17010201,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,1.7526379979392800,MT,46.104713,-112.876605,GAS,164286.016,0.797026152611596,0.7438569572166610,43195.29866981740,18333.006286737100
Flint-Rock,17010202.0,4712858650.55,17010202,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.5607636655321960,MT,46.2275,-113.294722,HYDRO,0.0,0.0,0.0,2306844.333807070,0.0
Flint-Rock,17010202.0,4712858650.55,17010202,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.5607636655321960,MT,46.2275,-113.294722,HYDRO,0.0,0.0,0.0,13820.511733926200,0.0
Blackfoot,17010203.0,5990075179.71,17010203,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.7111513686727400,,,,,,,,2925502.4997828900,
Blackfoot,17010203.0,5990075179.71,17010203,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.7111513686727400,,,,,,,,17526.948408847900,
Middle Clark Fork,17010204.0,5140053759.42,17010204,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.11857649887022100,,,,,,,,487794.6653013750,
Middle Clark Fork,17010204.0,5140053759.42,17010204,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.11857649887022100,,,,,,,,2922.4216808848900,
Bitterroot,17010205.0,7401700074.46,17010205,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.537868603089273,,,,,,,,2212659.6561702100,
Bitterroot,17010205.0,7401700074.46,17010205,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.537868603089273,,,,,,,,13256.242865255700,
North Fork Flathead,17010206.0,2478388549.76,17010206,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.2434513592955970,,,,,,,,1001499.2469522500,
North Fork Flathead,17010206.0,2478388549.76,17010206,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.2434513592955970,,,,,,,,6000.071999300920,
Middle Fork Flathead,17010207.0,2939428841.76,17010207,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.12593909949008900,,,,,,,,518082.6004262520,
Middle Fork Flathead,17010207.0,2939428841.76,17010207,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.12593909949008900,,,,,,,,3103.8794223784100,
Flathead Lake,17010208.0,3084459080.62,17010208,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,MT,48.3877,-114.2409,BIOMASS,355.427,1.93755189619717,0.016662463081899600,411375.5001615070,68545.29084239090
Flathead Lake,17010208.0,3084459080.62,17010208,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.1,MT,48.3877,-114.2409,BIOMASS,355.427,1.93755189619717,0.016662463081899600,2464.5875942782000,410.66099801768200
South Fork Flathead,17010209.0,4340515547.03,17010209,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.22675318336511000,MT,48.341521,-114.01443,HYDRO,0.0,0.0,0.0,932807.0422003600,0.0
South Fork Flathead,17010209.0,4340515547.03,17010209,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.22675318336511000,MT,48.341521,-114.01443,HYDRO,0.0,0.0,0.0,5588.5308268473900,0.0
Stillwater,17010210.0,2018376723.09,17010210,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.630985956510728,,,,,,,,2595721.6345448800,
Stillwater,17010210.0,2018376723.09,17010210,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.630985956510728,,,,,,,,15551.201605801000,
Swan,17010211.0,1888095381.86,17010211,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.2994967420721720,MT,48.0592,-114.0708,HYDRO,0.0,0.0,0.0,1232056.2206668200,0.0
Swan,17010211.0,1888095381.86,17010211,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.2994967420721720,MT,48.0592,-114.0708,HYDRO,0.0,0.0,0.0,7381.3595503781200,0.0
Lower Flathead,17010212.0,5202806392.65,17010212,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,MT,47.6777,-114.2339,HYDRO,0.0,632.2379656086440,0.0,411375.5001615070,0.0
Lower Flathead,17010212.0,5202806392.65,17010212,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.1,MT,47.6777,-114.2339,HYDRO,0.0,632.2379656086440,0.0,2464.5875942782000,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,48.084444,-116.053056,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,MT,47.96048,-115.73361,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,MT,47.593155,-115.358237,HYDRO,0.0,14.79993017040030,0.0,411375.5001615070,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.1,ID,48.084444,-116.053056,HYDRO,0.0,0.0,0.0,2464.5875942782000,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.1,MT,47.96048,-115.73361,HYDRO,0.0,0.0,0.0,2464.5875942782000,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,NorthWestern Energy (NWMT),18822.343472405400,2885.8946845862900,2937.6377857902600,24645.87594278200,0.1,MT,47.593155,-115.358237,HYDRO,0.0,14.79993017040030,0.0,2464.5875942782000,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,48.084444,-116.053056,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,MT,47.96048,-115.73361,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Lower Clark Fork,17010213.0,6051766750.79,17010213,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,MT,47.593155,-115.358237,HYDRO,0.0,14.79993017040030,0.0,15953.151396441100,0.0
Pend Oreille Lake,17010214.0,3141110245.61,17010214,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,,,,,,,,411375.5001615070,
Pend Oreille Lake,17010214.0,3141110245.61,17010214,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,,,,,,,,15953.151396441100,
Priest,17010215.0,2541676727.79,17010215,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.33530645882269300,,,,,,,,1379368.6220556900,
Priest,17010215.0,2541676727.79,17010215,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.33530645882269300,,,,,,,,53491.94701802980,
Pend Oreille,17010216.0,2841342575.68,17010216,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,48.180245,-116.99859,HYDRO,0.0,2521.904544481700,0.0,411375.5001615070,0.0
Pend Oreille,17010216.0,2841342575.68,17010216,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,48.987111,-117.347847,HYDRO,0.0,1.57548905202327,0.0,411375.5001615070,0.0
Pend Oreille,17010216.0,2841342575.68,17010216,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,48.780856,-117.418337,HYDRO,0.0,0.02547889969287860,0.0,411375.5001615070,0.0
Pend Oreille,17010216.0,2841342575.68,17010216,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,48.180245,-116.99859,HYDRO,0.0,2521.904544481700,0.0,15953.151396441100,0.0
Pend Oreille,17010216.0,2841342575.68,17010216,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,48.987111,-117.347847,HYDRO,0.0,1.57548905202327,0.0,15953.151396441100,0.0
Pend Oreille,17010216.0,2841342575.68,17010216,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,48.780856,-117.418337,HYDRO,0.0,0.02547889969287860,0.0,15953.151396441100,0.0
Upper Coeur D Alene,17010301.0,2322027243.44,17010301,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.29094024295244300,,,,,,,,46414.1374313769,
South Fork Coeur D Alene,17010302.0,774407112.09,17010302,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.2962648620532860,,,,,,,,47263.58197781820,
Coeur D Alene Lake,17010303.0,1707210439.89,17010303,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,47.531667,-116.93,BIOMASS,0.0,1.93755189619717,0.0,411375.5001615070,0.0
Coeur D Alene Lake,17010303.0,1707210439.89,17010303,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,47.531667,-116.93,BIOMASS,0.0,1.93755189619717,0.0,15953.151396441100,0.0
St. Joe,17010304.0,4780718052.97,17010304,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.3185128775165760,ID,47.331006,-116.890352,BIOMASS,421.559,1.93755189619717,0.012705213984327900,50812.841567380400,2026.8820221616400
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,47.703333,-116.953889,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,47.80427,-116.867312,GAS,87041.564,0.797026152611596,0.5999804513558600,411375.5001615070,2468172.5826364400
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,ID,47.7858,-116.9203,GAS,669652.114,0.4449792482763080,0.4201562124133450,411375.5001615070,1728419.7202750400
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.697222,-117.147222,GAS,25713.269,0.797026152611596,0.5364642715570300,411375.5001615070,2206882.580305520
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.653611,-117.420556,HYDRO,0.0,1.353642908866630,0.0,411375.5001615070,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.654444,-117.418889,HYDRO,0.0,9.446266046260020,0.0,411375.5001615070,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.6822,-117.3319,HYDRO,0.0,4.183326365457090,0.0,411375.5001615070,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,47.703333,-116.953889,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,47.80427,-116.867312,GAS,87041.564,0.797026152611596,0.5999804513558600,15953.151396441100,95715.78975385120
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,ID,47.7858,-116.9203,GAS,669652.114,0.4449792482763080,0.4201562124133450,15953.151396441100,67028.15666785370
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.697222,-117.147222,GAS,25713.269,0.797026152611596,0.5364642715570300,15953.151396441100,85582.95742930810
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.653611,-117.420556,HYDRO,0.0,1.353642908866630,0.0,15953.151396441100,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.654444,-117.418889,HYDRO,0.0,9.446266046260020,0.0,15953.151396441100,0.0
Upper Spokane,17010305.0,1523240552.27,17010305,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.6822,-117.3319,HYDRO,0.0,4.183326365457090,0.0,15953.151396441100,0.0
Hangman,17010306.0,1793518582.15,17010306,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.3826929622072300,WA,47.626327,-117.50424,BIOMASS,131491.83,1.93755189619717,1.0665679523056300,5688060.088977950,4387599.248359650
Hangman,17010306.0,1793518582.15,17010306,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,1.3826929622072300,WA,47.626327,-117.50424,BIOMASS,131491.83,1.93755189619717,1.0665679523056300,220583.1016088560,170151.20017724000
Lower Spokane,17010307.0,2313179601.41,17010307,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.821667,-117.916667,HYDRO,0.0,4.384830472898560,0.0,411375.5001615070,0.0
Lower Spokane,17010307.0,2313179601.41,17010307,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.834444,-117.836111,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Lower Spokane,17010307.0,2313179601.41,17010307,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,47.769722,-117.537222,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Lower Spokane,17010307.0,2313179601.41,17010307,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.821667,-117.916667,HYDRO,0.0,4.384830472898560,0.0,15953.151396441100,0.0
Lower Spokane,17010307.0,2313179601.41,17010307,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.834444,-117.836111,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Lower Spokane,17010307.0,2313179601.41,17010307,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,47.769722,-117.537222,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Little Spokane,17010308.0,1836925117.66,17010308,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.032682067884060,WA,47.73511,-117.370538,GAS,1086.203,0.797026152611596,0.7169656765676570,4248201.021836230,2949421.137966530
Little Spokane,17010308.0,1836925117.66,17010308,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,1.032682067884060,WA,47.73511,-117.370538,GAS,1086.203,0.797026152611596,0.7169656765676570,164745.3337334430,114378.61984335700
Franklin D,17020001.0,5376425421.06,17020001,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,48.620336,-118.111059,BIOMASS,16957.874,1.93755189619717,0.04914556562161290,411375.5001615070,202172.81638311200
Franklin D,17020001.0,5376425421.06,17020001,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,0.1,WA,48.947741,-117.795376,HYDRO,0.0,0.0,0.0,411375.5001615070,0.0
Franklin D,17020001.0,5376425421.06,17020001,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,48.620336,-118.111059,BIOMASS,16957.874,1.93755189619717,0.04914556562161290,15953.151396441100,7840.266488253230
Franklin D,17020001.0,5376425421.06,17020001,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,0.1,WA,48.947741,-117.795376,HYDRO,0.0,0.0,0.0,15953.151396441100,0.0
Kettle,17020002.0,2668976800.07,17020002,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.7199923939308500,,,,,,,,7075627.313272930,
Kettle,17020002.0,2668976800.07,17020002,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,1.7199923939308500,,,,,,,,274392.9906110610,
Colville,17020003.0,2635280683.9,17020003,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,1.1718690075042000,WA,48.5953,-118.0603,HYDRO,0.0,3.656927206182530,0.0,4820781.990858080,0.0
Colville,17020003.0,2635280683.9,17020003,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,1.1718690075042000,WA,48.5953,-118.0603,HYDRO,0.0,3.656927206182530,0.0,186950.03693511700,0.0
Sanpoil,17020004.0,2541316779.5,17020004,Bonneville Power Administration,1071364.3917961100,1507733.6017788800,1534657.0080400800,4113755.0016150700,4.451753111941440,,,,,,,,18313421.63020460,
Sanpoil,17020004.0,2541316779.5,17020004,Avista Corporation,43048.579284970000,57726.1984246311,58756.736254810400,159531.51396441100,4.451753111941440,,,,,,,,710194.9137437980,
